period,year,month_num,season,disease_target,age_group,case_count
2022-05,2022,5,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,3
2022-05,2022,5,Mùa mưa,Hen - Asthma,1-5 tu?i,1
2022-05,2022,5,Mùa mưa,Hen - Asthma,11-15 tu?i,2
2022-05,2022,5,Mùa mưa,Hen - Asthma,6-10 tu?i,2
2022-05,2022,5,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,4
2022-05,2022,5,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,3
2022-05,2022,5,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,1
2022-05,2022,5,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,6
2022-05,2022,5,Mùa mưa,Không rõ nhóm bệnh,6-10 tu?i,1
2022-05,2022,5,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,5
2022-05,2022,5,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,2
2022-05,2022,5,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,2
2022-05,2022,5,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,D??i 1 tu?i,1
2022-05,2022,5,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,4
2022-05,2022,5,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,3
2022-05,2022,5,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,3
2022-05,2022,5,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,1
2022-05,2022,5,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,2
2022-05,2022,5,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,1
2022-05,2022,5,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,18
2022-05,2022,5,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,4
2022-05,2022,5,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,1
2022-05,2022,5,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,9
2022-05,2022,5,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,12
2022-05,2022,5,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,3
2022-05,2022,5,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,18
2022-05,2022,5,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,2
2022-05,2022,5,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,4
2022-05,2022,5,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,2
2022-05,2022,5,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,2
2022-05,2022,5,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,14
2022-05,2022,5,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,1
2022-05,2022,5,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,11
2022-06,2022,6,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,6
2022-06,2022,6,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,6
2022-06,2022,6,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,D??i 1 tu?i,1
2022-06,2022,6,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1-5 tu?i,3
2022-06,2022,6,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,5
2022-06,2022,6,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,7
2022-06,2022,6,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,21
2022-06,2022,6,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,4
2022-06,2022,6,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,7
2022-06,2022,6,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,9
2022-06,2022,6,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,9
2022-06,2022,6,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,2
2022-06,2022,6,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,15
2022-06,2022,6,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,3
2022-06,2022,6,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,12
2022-06,2022,6,Mùa mưa,Cúm - Influenza,1-5 tu?i,3
2022-06,2022,6,Mùa mưa,Cúm - Influenza,6-10 tu?i,3
2022-06,2022,6,Mùa mưa,Cúm - Influenza,D??i 1 tu?i,2
2022-06,2022,6,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,1
2022-06,2022,6,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,3
2022-06,2022,6,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,5
2022-06,2022,6,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,D??i 1 tu?i,2
2022-06,2022,6,Mùa mưa,Hen - Asthma,6-10 tu?i,4
2022-06,2022,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,7
2022-06,2022,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,3
2022-06,2022,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,1
2022-06,2022,6,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,3
2022-06,2022,6,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,2
2022-06,2022,6,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,1
2022-06,2022,6,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,1
2022-06,2022,6,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,2
2022-06,2022,6,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,4
2022-06,2022,6,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,3
2022-06,2022,6,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,2
2022-06,2022,6,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,2
2022-06,2022,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,18
2022-06,2022,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,10
2022-06,2022,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,1
2022-06,2022,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,14
2022-06,2022,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,11-15 tu?i,1
2022-06,2022,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,5
2022-06,2022,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,2
2022-06,2022,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,10
2022-06,2022,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,9
2022-06,2022,6,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,1
2022-06,2022,6,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,6
2022-06,2022,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,33
2022-06,2022,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",11-15 tu?i,1
2022-06,2022,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,3
2022-06,2022,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,15
2022-07,2022,7,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,11
2022-07,2022,7,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,11-15 tu?i,2
2022-07,2022,7,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,7
2022-07,2022,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1-5 tu?i,1
2022-07,2022,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,4
2022-07,2022,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,8
2022-07,2022,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",D??i 1 tu?i,1
2022-07,2022,7,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,11
2022-07,2022,7,Mùa mưa,Bệnh virut khác - Other viral diseases,11-15 tu?i,3
2022-07,2022,7,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,6
2022-07,2022,7,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,6
2022-07,2022,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,7
2022-07,2022,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,6
2022-07,2022,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,3
2022-07,2022,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,9
2022-07,2022,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,2
2022-07,2022,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,14
2022-07,2022,7,Mùa mưa,Cúm - Influenza,1-5 tu?i,3
2022-07,2022,7,Mùa mưa,Cúm - Influenza,6-10 tu?i,4
2022-07,2022,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,3
2022-07,2022,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,4
2022-07,2022,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,4
2022-07,2022,7,Mùa mưa,Hen - Asthma,1-5 tu?i,2
2022-07,2022,7,Mùa mưa,Hen - Asthma,11-15 tu?i,3
2022-07,2022,7,Mùa mưa,Hen - Asthma,6-10 tu?i,2
2022-07,2022,7,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,5
2022-07,2022,7,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,2
2022-07,2022,7,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,1
2022-07,2022,7,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,1
2022-07,2022,7,Mùa mưa,Không rõ nhóm bệnh,6-10 tu?i,1
2022-07,2022,7,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,2
2022-07,2022,7,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,1
2022-07,2022,7,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,2
2022-07,2022,7,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,2
2022-07,2022,7,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,2
2022-07,2022,7,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,3
2022-07,2022,7,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,2
2022-07,2022,7,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",D??i 1 tu?i,1
2022-07,2022,7,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,5
2022-07,2022,7,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,4
2022-07,2022,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,14
2022-07,2022,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,6
2022-07,2022,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,5
2022-07,2022,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,11
2022-07,2022,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,6
2022-07,2022,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,2
2022-07,2022,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,18
2022-07,2022,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,1
2022-07,2022,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6-10 tu?i,1
2022-07,2022,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,7
2022-07,2022,7,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,2
2022-07,2022,7,Mùa mưa,Động kinh - Epilepsy,D??i 1 tu?i,1
2022-07,2022,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,17
2022-07,2022,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,5
2022-07,2022,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,17
2022-08,2022,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,14
2022-08,2022,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,12
2022-08,2022,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,2
2022-08,2022,8,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,2
2022-08,2022,8,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,19
2022-08,2022,8,Mùa mưa,Bệnh virut khác - Other viral diseases,11-15 tu?i,1
2022-08,2022,8,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,7
2022-08,2022,8,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,13
2022-08,2022,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,5
2022-08,2022,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,5
2022-08,2022,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,9
2022-08,2022,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,11-15 tu?i,2
2022-08,2022,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,2
2022-08,2022,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,11
2022-08,2022,8,Mùa mưa,Cúm - Influenza,1-5 tu?i,2
2022-08,2022,8,Mùa mưa,Cúm - Influenza,6-10 tu?i,1
2022-08,2022,8,Mùa mưa,Cúm - Influenza,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,2
2022-08,2022,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,4
2022-08,2022,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,6
2022-08,2022,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,Hen - Asthma,1-5 tu?i,2
2022-08,2022,8,Mùa mưa,Hen - Asthma,11-15 tu?i,4
2022-08,2022,8,Mùa mưa,Hen - Asthma,6-10 tu?i,2
2022-08,2022,8,Mùa mưa,Hen - Asthma,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,3
2022-08,2022,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,2
2022-08,2022,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,1
2022-08,2022,8,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,2
